period|nome|value|id
13/11/2012|EMBI + Risco-Brasil|160|40940
12/11/2012|EMBI + Risco-Brasil|154|40940
09/11/2012|EMBI + Risco-Brasil|154|40940
08/11/2012|EMBI + Risco-Brasil|152|40940
07/11/2012|EMBI + Risco-Brasil|147|40940
06/11/2012|EMBI + Risco-Brasil|143|40940
05/11/2012|EMBI + Risco-Brasil|147|40940
02/11/2012|EMBI + Risco-Brasil|153|40940
01/11/2012|EMBI + Risco-Brasil|152|40940
31/10/2012|EMBI + Risco-Brasil|158|40940
30/10/2012|EMBI + Risco-Brasil|157|40940
29/10/2012|EMBI + Risco-Brasil|157|40940
26/10/2012|EMBI + Risco-Brasil|154|40940
25/10/2012|EMBI + Risco-Brasil|144|40940
24/10/2012|EMBI + Risco-Brasil|145|40940
23/10/2012|EMBI + Risco-Brasil|146|40940
22/10/2012|EMBI + Risco-Brasil|145|40940
19/10/2012|EMBI + Risco-Brasil|145|40940
18/10/2012|EMBI + Risco-Brasil|137|40940
17/10/2012|EMBI + Risco-Brasil|140|40940
16/10/2012|EMBI + Risco-Brasil|146|40940
15/10/2012|EMBI + Risco-Brasil|151|40940
12/10/2012|EMBI + Risco-Brasil|152|40940
11/10/2012|EMBI + Risco-Brasil|155|40940
10/10/2012|EMBI + Risco-Brasil|153|40940
09/10/2012|EMBI + Risco-Brasil|149|40940
08/10/2012|EMBI + Risco-Brasil|146|40940
05/10/2012|EMBI + Risco-Brasil|146|40940
04/10/2012|EMBI + Risco-Brasil|153|40940
03/10/2012|EMBI + Risco-Brasil|157|40940
02/10/2012|EMBI + Risco-Brasil|159|40940
01/10/2012|EMBI + Risco-Brasil|162|40940
28/09/2012|EMBI + Risco-Brasil|166|40940
27/09/2012|EMBI + Risco-Brasil|166|40940
26/09/2012|EMBI + Risco-Brasil|168|40940
25/09/2012|EMBI + Risco-Brasil|164|40940
24/09/2012|EMBI + Risco-Brasil|157|40940
21/09/2012|EMBI + Risco-Brasil|154|40940
20/09/2012|EMBI + Risco-Brasil|156|40940
19/09/2012|EMBI + Risco-Brasil|156|40940
18/09/2012|EMBI + Risco-Brasil|155|40940
17/09/2012|EMBI + Risco-Brasil|153|40940
14/09/2012|EMBI + Risco-Brasil|149|40940
13/09/2012|EMBI + Risco-Brasil|157|40940
12/09/2012|EMBI + Risco-Brasil|157|40940
11/09/2012|EMBI + Risco-Brasil|163|40940
10/09/2012|EMBI + Risco-Brasil|165|40940
07/09/2012|EMBI + Risco-Brasil|166|40940
06/09/2012|EMBI + Risco-Brasil|165|40940
05/09/2012|EMBI + Risco-Brasil|176|40940
04/09/2012|EMBI + Risco-Brasil|176|40940
03/09/2012|EMBI + Risco-Brasil|181|40940
31/08/2012|EMBI + Risco-Brasil|181|40940
30/08/2012|EMBI + Risco-Brasil|175|40940
29/08/2012|EMBI + Risco-Brasil|173|40940
28/08/2012|EMBI + Risco-Brasil|173|40940
27/08/2012|EMBI + Risco-Brasil|177|40940
24/08/2012|EMBI + Risco-Brasil|174|40940
23/08/2012|EMBI + Risco-Brasil|172|40940
22/08/2012|EMBI + Risco-Brasil|169|40940
21/08/2012|EMBI + Risco-Brasil|167|40940
20/08/2012|EMBI + Risco-Brasil|168|40940
17/08/2012|EMBI + Risco-Brasil|167|40940
16/08/2012|EMBI + Risco-Brasil|166|40940
15/08/2012|EMBI + Risco-Brasil|163|40940
14/08/2012|EMBI + Risco-Brasil|166|40940
13/08/2012|EMBI + Risco-Brasil|169|40940
10/08/2012|EMBI + Risco-Brasil|169|40940
09/08/2012|EMBI + Risco-Brasil|165|40940
08/08/2012|EMBI + Risco-Brasil|164|40940
07/08/2012|EMBI + Risco-Brasil|169|40940
06/08/2012|EMBI + Risco-Brasil|173|40940
03/08/2012|EMBI + Risco-Brasil|174|40940
02/08/2012|EMBI + Risco-Brasil|182|40940
01/08/2012|EMBI + Risco-Brasil|175|40940
31/07/2012|EMBI + Risco-Brasil|183|40940
30/07/2012|EMBI + Risco-Brasil|182|40940
27/07/2012|EMBI + Risco-Brasil|190|40940
26/07/2012|EMBI + Risco-Brasil|207|40940
25/07/2012|EMBI + Risco-Brasil|210|40940
24/07/2012|EMBI + Risco-Brasil|211|40940
23/07/2012|EMBI + Risco-Brasil|205|40940
20/07/2012|EMBI + Risco-Brasil|198|40940
19/07/2012|EMBI + Risco-Brasil|197|40940
18/07/2012|EMBI + Risco-Brasil|199|40940
17/07/2012|EMBI + Risco-Brasil|195|40940
16/07/2012|EMBI + Risco-Brasil|200|40940
13/07/2012|EMBI + Risco-Brasil|203|40940
12/07/2012|EMBI + Risco-Brasil|206|40940
11/07/2012|EMBI + Risco-Brasil|208|40940
10/07/2012|EMBI + Risco-Brasil|211|40940
09/07/2012|EMBI + Risco-Brasil|208|40940
06/07/2012|EMBI + Risco-Brasil|208|40940
05/07/2012|EMBI + Risco-Brasil|205|40940
04/07/2012|EMBI + Risco-Brasil|205|40940
03/07/2012|EMBI + Risco-Brasil|205|40940
02/07/2012|EMBI + Risco-Brasil|213|40940
29/06/2012|EMBI + Risco-Brasil|208|40940
28/06/2012|EMBI + Risco-Brasil|219|40940
27/06/2012|EMBI + Risco-Brasil|213|40940
26/06/2012|EMBI + Risco-Brasil|213|40940
25/06/2012|EMBI + Risco-Brasil|214|40940
22/06/2012|EMBI + Risco-Brasil|208|40940
21/06/2012|EMBI + Risco-Brasil|212|40940
20/06/2012|EMBI + Risco-Brasil|211|40940
19/06/2012|EMBI + Risco-Brasil|211|40940
18/06/2012|EMBI + Risco-Brasil|211|40940
15/06/2012|EMBI + Risco-Brasil|203|40940
14/06/2012|EMBI + Risco-Brasil|213|40940
13/06/2012|EMBI + Risco-Brasil|214|40940
12/06/2012|EMBI + Risco-Brasil|216|40940
11/06/2012|EMBI + Risco-Brasil|226|40940
08/06/2012|EMBI + Risco-Brasil|222|40940
07/06/2012|EMBI + Risco-Brasil|222|40940
06/06/2012|EMBI + Risco-Brasil|221|40940
05/06/2012|EMBI + Risco-Brasil|234|40940
04/06/2012|EMBI + Risco-Brasil|244|40940
01/06/2012|EMBI + Risco-Brasil|251|40940
31/05/2012|EMBI + Risco-Brasil|244|40940
30/05/2012|EMBI + Risco-Brasil|237|40940
29/05/2012|EMBI + Risco-Brasil|229|40940
28/05/2012|EMBI + Risco-Brasil|229|40940
25/05/2012|EMBI + Risco-Brasil|229|40940
24/05/2012|EMBI + Risco-Brasil|229|40940
23/05/2012|EMBI + Risco-Brasil|234|40940
22/05/2012|EMBI + Risco-Brasil|223|40940
21/05/2012|EMBI + Risco-Brasil|226|40940
18/05/2012|EMBI + Risco-Brasil|228|40940
17/05/2012|EMBI + Risco-Brasil|227|40940
16/05/2012|EMBI + Risco-Brasil|216|40940
15/05/2012|EMBI + Risco-Brasil|212|40940
14/05/2012|EMBI + Risco-Brasil|208|40940
11/05/2012|EMBI + Risco-Brasil|201|40940
10/05/2012|EMBI + Risco-Brasil|195|40940
09/05/2012|EMBI + Risco-Brasil|196|40940
08/05/2012|EMBI + Risco-Brasil|193|40940
07/05/2012|EMBI + Risco-Brasil|188|40940
04/05/2012|EMBI + Risco-Brasil|187|40940
03/05/2012|EMBI + Risco-Brasil|182|40940
02/05/2012|EMBI + Risco-Brasil|183|40940
01/05/2012|EMBI + Risco-Brasil|184|40940
30/04/2012|EMBI + Risco-Brasil|188|40940
27/04/2012|EMBI + Risco-Brasil|188|40940
26/04/2012|EMBI + Risco-Brasil|186|40940
25/04/2012|EMBI + Risco-Brasil|185|40940
24/04/2012|EMBI + Risco-Brasil|185|40940
23/04/2012|EMBI + Risco-Brasil|188|40940
20/04/2012|EMBI + Risco-Brasil|183|40940
19/04/2012|EMBI + Risco-Brasil|181|40940
18/04/2012|EMBI + Risco-Brasil|184|40940
17/04/2012|EMBI + Risco-Brasil|183|40940
16/04/2012|EMBI + Risco-Brasil|190|40940
13/04/2012|EMBI + Risco-Brasil|188|40940
12/04/2012|EMBI + Risco-Brasil|181|40940
11/04/2012|EMBI + Risco-Brasil|188|40940
10/04/2012|EMBI + Risco-Brasil|194|40940
09/04/2012|EMBI + Risco-Brasil|196|40940
05/04/2012|EMBI + Risco-Brasil|185|40940
04/04/2012|EMBI + Risco-Brasil|178|40940
03/04/2012|EMBI + Risco-Brasil|167|40940
02/04/2012|EMBI + Risco-Brasil|178|40940
30/03/2012|EMBI + Risco-Brasil|177|40940
29/03/2012|EMBI + Risco-Brasil|183|40940
28/03/2012|EMBI + Risco-Brasil|179|40940
27/03/2012|EMBI + Risco-Brasil|177|40940
26/03/2012|EMBI + Risco-Brasil|173|40940
23/03/2012|EMBI + Risco-Brasil|174|40940
22/03/2012|EMBI + Risco-Brasil|171|40940
21/03/2012|EMBI + Risco-Brasil|167|40940
20/03/2012|EMBI + Risco-Brasil|165|40940
19/03/2012|EMBI + Risco-Brasil|166|40940
16/03/2012|EMBI + Risco-Brasil|171|40940
15/03/2012|EMBI + Risco-Brasil|169|40940
14/03/2012|EMBI + Risco-Brasil|166|40940
13/03/2012|EMBI + Risco-Brasil|172|40940
12/03/2012|EMBI + Risco-Brasil|176|40940
09/03/2012|EMBI + Risco-Brasil|182|40940
08/03/2012|EMBI + Risco-Brasil|186|40940
07/03/2012|EMBI + Risco-Brasil|195|40940
06/03/2012|EMBI + Risco-Brasil|200|40940
05/03/2012|EMBI + Risco-Brasil|191|40940
02/03/2012|EMBI + Risco-Brasil|190|40940
01/03/2012|EMBI + Risco-Brasil|193|40940
29/02/2012|EMBI + Risco-Brasil|196|40940
28/02/2012|EMBI + Risco-Brasil|202|40940
27/02/2012|EMBI + Risco-Brasil|206|40940
24/02/2012|EMBI + Risco-Brasil|201|40940
23/02/2012|EMBI + Risco-Brasil|201|40940
22/02/2012|EMBI + Risco-Brasil|197|40940
21/02/2012|EMBI + Risco-Brasil|194|40940
20/02/2012|EMBI + Risco-Brasil|198|40940
17/02/2012|EMBI + Risco-Brasil|198|40940
16/02/2012|EMBI + Risco-Brasil|202|40940
15/02/2012|EMBI + Risco-Brasil|205|40940
14/02/2012|EMBI + Risco-Brasil|203|40940
13/02/2012|EMBI + Risco-Brasil|196|40940
10/02/2012|EMBI + Risco-Brasil|201|40940
09/02/2012|EMBI + Risco-Brasil|196|40940
08/02/2012|EMBI + Risco-Brasil|203|40940
07/02/2012|EMBI + Risco-Brasil|203|40940
06/02/2012|EMBI + Risco-Brasil|210|40940
03/02/2012|EMBI + Risco-Brasil|207|40940
02/02/2012|EMBI + Risco-Brasil|218|40940
01/02/2012|EMBI + Risco-Brasil|216|40940
31/01/2012|EMBI + Risco-Brasil|224|40940
30/01/2012|EMBI + Risco-Brasil|224|40940
27/01/2012|EMBI + Risco-Brasil|218|40940
26/01/2012|EMBI + Risco-Brasil|218|40940
25/01/2012|EMBI + Risco-Brasil|210|40940
24/01/2012|EMBI + Risco-Brasil|212|40940
23/01/2012|EMBI + Risco-Brasil|209|40940
20/01/2012|EMBI + Risco-Brasil|213|40940
19/01/2012|EMBI + Risco-Brasil|218|40940
18/01/2012|EMBI + Risco-Brasil|230|40940
17/01/2012|EMBI + Risco-Brasil|234|40940
16/01/2012|EMBI + Risco-Brasil|237|40940
13/01/2012|EMBI + Risco-Brasil|237|40940
12/01/2012|EMBI + Risco-Brasil|229|40940
11/01/2012|EMBI + Risco-Brasil|233|40940
10/01/2012|EMBI + Risco-Brasil|224|40940
09/01/2012|EMBI + Risco-Brasil|220|40940
06/01/2012|EMBI + Risco-Brasil|219|40940
05/01/2012|EMBI + Risco-Brasil|214|40940
04/01/2012|EMBI + Risco-Brasil|216|40940
03/01/2012|EMBI + Risco-Brasil|217|40940
02/01/2012|EMBI + Risco-Brasil|223|40940
30/12/2011|EMBI + Risco-Brasil|223|40940
29/12/2011|EMBI + Risco-Brasil|223|40940
28/12/2011|EMBI + Risco-Brasil|220|40940
27/12/2011|EMBI + Risco-Brasil|211|40940
26/12/2011|EMBI + Risco-Brasil|210|40940
23/12/2011|EMBI + Risco-Brasil|210|40940
22/12/2011|EMBI + Risco-Brasil|219|40940
21/12/2011|EMBI + Risco-Brasil|217|40940
20/12/2011|EMBI + Risco-Brasil|223|40940
19/12/2011|EMBI + Risco-Brasil|235|40940
16/12/2011|EMBI + Risco-Brasil|231|40940
15/12/2011|EMBI + Risco-Brasil|221|40940
14/12/2011|EMBI + Risco-Brasil|222|40940
13/12/2011|EMBI + Risco-Brasil|213|40940
12/12/2011|EMBI + Risco-Brasil|211|40940
09/12/2011|EMBI + Risco-Brasil|208|40940
08/12/2011|EMBI + Risco-Brasil|221|40940
07/12/2011|EMBI + Risco-Brasil|221|40940
06/12/2011|EMBI + Risco-Brasil|214|40940
05/12/2011|EMBI + Risco-Brasil|220|40940
02/12/2011|EMBI + Risco-Brasil|224|40940
01/12/2011|EMBI + Risco-Brasil|219|40940
30/11/2011|EMBI + Risco-Brasil|228|40940
29/11/2011|EMBI + Risco-Brasil|237|40940
28/11/2011|EMBI + Risco-Brasil|241|40940
25/11/2011|EMBI + Risco-Brasil|241|40940
24/11/2011|EMBI + Risco-Brasil|248|40940
23/11/2011|EMBI + Risco-Brasil|248|40940
22/11/2011|EMBI + Risco-Brasil|239|40940
21/11/2011|EMBI + Risco-Brasil|241|40940
18/11/2011|EMBI + Risco-Brasil|232|40940
17/11/2011|EMBI + Risco-Brasil|236|40940
16/11/2011|EMBI + Risco-Brasil|225|40940
15/11/2011|EMBI + Risco-Brasil|219|40940
14/11/2011|EMBI + Risco-Brasil|220|40940
11/11/2011|EMBI + Risco-Brasil|220|40940
10/11/2011|EMBI + Risco-Brasil|220|40940
09/11/2011|EMBI + Risco-Brasil|230|40940
08/11/2011|EMBI + Risco-Brasil|213|40940
07/11/2011|EMBI + Risco-Brasil|223|40940
04/11/2011|EMBI + Risco-Brasil|219|40940
03/11/2011|EMBI + Risco-Brasil|215|40940
02/11/2011|EMBI + Risco-Brasil|225|40940
01/11/2011|EMBI + Risco-Brasil|229|40940
31/10/2011|EMBI + Risco-Brasil|222|40940
28/10/2011|EMBI + Risco-Brasil|212|40940
27/10/2011|EMBI + Risco-Brasil|197|40940
26/10/2011|EMBI + Risco-Brasil|224|40940
25/10/2011|EMBI + Risco-Brasil|233|40940
24/10/2011|EMBI + Risco-Brasil|226|40940
21/10/2011|EMBI + Risco-Brasil|231|40940
20/10/2011|EMBI + Risco-Brasil|237|40940
19/10/2011|EMBI + Risco-Brasil|235|40940
18/10/2011|EMBI + Risco-Brasil|232|40940
17/10/2011|EMBI + Risco-Brasil|232|40940
14/10/2011|EMBI + Risco-Brasil|225|40940
13/10/2011|EMBI + Risco-Brasil|233|40940
12/10/2011|EMBI + Risco-Brasil|223|40940
11/10/2011|EMBI + Risco-Brasil|239|40940
10/10/2011|EMBI + Risco-Brasil|257|40940
07/10/2011|EMBI + Risco-Brasil|257|40940
06/10/2011|EMBI + Risco-Brasil|262|40940
05/10/2011|EMBI + Risco-Brasil|279|40940
04/10/2011|EMBI + Risco-Brasil|289|40940
03/10/2011|EMBI + Risco-Brasil|288|40940
30/09/2011|EMBI + Risco-Brasil|275|40940
29/09/2011|EMBI + Risco-Brasil|270|40940
28/09/2011|EMBI + Risco-Brasil|265|40940
27/09/2011|EMBI + Risco-Brasil|264|40940
26/09/2011|EMBI + Risco-Brasil|282|40940
23/09/2011|EMBI + Risco-Brasil|278|40940
22/09/2011|EMBI + Risco-Brasil|282|40940
21/09/2011|EMBI + Risco-Brasil|254|40940
20/09/2011|EMBI + Risco-Brasil|244|40940
19/09/2011|EMBI + Risco-Brasil|251|40940
16/09/2011|EMBI + Risco-Brasil|231|40940
15/09/2011|EMBI + Risco-Brasil|228|40940
14/09/2011|EMBI + Risco-Brasil|233|40940
13/09/2011|EMBI + Risco-Brasil|228|40940
12/09/2011|EMBI + Risco-Brasil|232|40940
09/09/2011|EMBI + Risco-Brasil|228|40940
08/09/2011|EMBI + Risco-Brasil|217|40940
07/09/2011|EMBI + Risco-Brasil|211|40940
06/09/2011|EMBI + Risco-Brasil|217|40940
05/09/2011|EMBI + Risco-Brasil|214|40940
02/09/2011|EMBI + Risco-Brasil|214|40940
01/09/2011|EMBI + Risco-Brasil|203|40940
31/08/2011|EMBI + Risco-Brasil|194|40940
30/08/2011|EMBI + Risco-Brasil|207|40940
29/08/2011|EMBI + Risco-Brasil|200|40940
26/08/2011|EMBI + Risco-Brasil|210|40940
25/08/2011|EMBI + Risco-Brasil|204|40940
24/08/2011|EMBI + Risco-Brasil|201|40940
23/08/2011|EMBI + Risco-Brasil|213|40940
22/08/2011|EMBI + Risco-Brasil|214|40940
19/08/2011|EMBI + Risco-Brasil|215|40940
18/08/2011|EMBI + Risco-Brasil|213|40940
17/08/2011|EMBI + Risco-Brasil|206|40940
16/08/2011|EMBI + Risco-Brasil|206|40940
15/08/2011|EMBI + Risco-Brasil|199|40940
12/08/2011|EMBI + Risco-Brasil|214|40940
11/08/2011|EMBI + Risco-Brasil|215|40940
10/08/2011|EMBI + Risco-Brasil|221|40940
09/08/2011|EMBI + Risco-Brasil|217|40940
08/08/2011|EMBI + Risco-Brasil|212|40940
05/08/2011|EMBI + Risco-Brasil|179|40940
04/08/2011|EMBI + Risco-Brasil|186|40940
03/08/2011|EMBI + Risco-Brasil|166|40940
02/08/2011|EMBI + Risco-Brasil|162|40940
01/08/2011|EMBI + Risco-Brasil|157|40940
29/07/2011|EMBI + Risco-Brasil|157|40940
28/07/2011|EMBI + Risco-Brasil|153|40940
27/07/2011|EMBI + Risco-Brasil|156|40940
26/07/2011|EMBI + Risco-Brasil|159|40940
25/07/2011|EMBI + Risco-Brasil|159|40940
22/07/2011|EMBI + Risco-Brasil|163|40940
21/07/2011|EMBI + Risco-Brasil|161|40940
20/07/2011|EMBI + Risco-Brasil|166|40940
19/07/2011|EMBI + Risco-Brasil|171|40940
18/07/2011|EMBI + Risco-Brasil|170|40940
15/07/2011|EMBI + Risco-Brasil|173|40940
14/07/2011|EMBI + Risco-Brasil|172|40940
13/07/2011|EMBI + Risco-Brasil|176|40940
12/07/2011|EMBI + Risco-Brasil|173|40940
11/07/2011|EMBI + Risco-Brasil|173|40940
08/07/2011|EMBI + Risco-Brasil|163|40940
07/07/2011|EMBI + Risco-Brasil|153|40940
06/07/2011|EMBI + Risco-Brasil|159|40940
05/07/2011|EMBI + Risco-Brasil|154|40940
04/07/2011|EMBI + Risco-Brasil|147|40940
01/07/2011|EMBI + Risco-Brasil|147|40940
30/06/2011|EMBI + Risco-Brasil|148|40940
29/06/2011|EMBI + Risco-Brasil|154|40940
28/06/2011|EMBI + Risco-Brasil|160|40940
27/06/2011|EMBI + Risco-Brasil|168|40940
24/06/2011|EMBI + Risco-Brasil|175|40940
23/06/2011|EMBI + Risco-Brasil|172|40940
22/06/2011|EMBI + Risco-Brasil|166|40940
21/06/2011|EMBI + Risco-Brasil|167|40940
20/06/2011|EMBI + Risco-Brasil|172|40940
17/06/2011|EMBI + Risco-Brasil|179|40940
16/06/2011|EMBI + Risco-Brasil|179|40940
15/06/2011|EMBI + Risco-Brasil|174|40940
14/06/2011|EMBI + Risco-Brasil|161|40940
13/06/2011|EMBI + Risco-Brasil|176|40940
10/06/2011|EMBI + Risco-Brasil|177|40940
09/06/2011|EMBI + Risco-Brasil|176|40940
08/06/2011|EMBI + Risco-Brasil|179|40940
07/06/2011|EMBI + Risco-Brasil|175|40940
06/06/2011|EMBI + Risco-Brasil|177|40940
03/06/2011|EMBI + Risco-Brasil|175|40940
02/06/2011|EMBI + Risco-Brasil|174|40940
01/06/2011|EMBI + Risco-Brasil|183|40940
31/05/2011|EMBI + Risco-Brasil|175|40940
30/05/2011|EMBI + Risco-Brasil|175|40940
27/05/2011|EMBI + Risco-Brasil|175|40940
26/05/2011|EMBI + Risco-Brasil|174|40940
25/05/2011|EMBI + Risco-Brasil|166|40940
24/05/2011|EMBI + Risco-Brasil|165|40940
23/05/2011|EMBI + Risco-Brasil|165|40940
20/05/2011|EMBI + Risco-Brasil|162|40940
19/05/2011|EMBI + Risco-Brasil|163|40940
18/05/2011|EMBI + Risco-Brasil|166|40940
17/05/2011|EMBI + Risco-Brasil|169|40940
16/05/2011|EMBI + Risco-Brasil|169|40940
13/05/2011|EMBI + Risco-Brasil|168|40940
12/05/2011|EMBI + Risco-Brasil|167|40940
11/05/2011|EMBI + Risco-Brasil|171|40940
10/05/2011|EMBI + Risco-Brasil|166|40940
09/05/2011|EMBI + Risco-Brasil|168|40940
06/05/2011|EMBI + Risco-Brasil|171|40940
05/05/2011|EMBI + Risco-Brasil|171|40940
04/05/2011|EMBI + Risco-Brasil|173|40940
03/05/2011|EMBI + Risco-Brasil|169|40940
02/05/2011|EMBI + Risco-Brasil|165|40940
29/04/2011|EMBI + Risco-Brasil|169|40940
28/04/2011|EMBI + Risco-Brasil|176|40940
27/04/2011|EMBI + Risco-Brasil|176|40940
26/04/2011|EMBI + Risco-Brasil|179|40940
25/04/2011|EMBI + Risco-Brasil|179|40940
21/04/2011|EMBI + Risco-Brasil|176|40940
20/04/2011|EMBI + Risco-Brasil|176|40940
19/04/2011|EMBI + Risco-Brasil|181|40940
18/04/2011|EMBI + Risco-Brasil|178|40940
15/04/2011|EMBI + Risco-Brasil|175|40940
14/04/2011|EMBI + Risco-Brasil|171|40940
13/04/2011|EMBI + Risco-Brasil|171|40940
12/04/2011|EMBI + Risco-Brasil|170|40940
11/04/2011|EMBI + Risco-Brasil|164|40940
08/04/2011|EMBI + Risco-Brasil|164|40940
07/04/2011|EMBI + Risco-Brasil|164|40940
06/04/2011|EMBI + Risco-Brasil|163|40940
05/04/2011|EMBI + Risco-Brasil|168|40940
04/04/2011|EMBI + Risco-Brasil|169|40940
01/04/2011|EMBI + Risco-Brasil|171|40940
31/03/2011|EMBI + Risco-Brasil|173|40940
30/03/2011|EMBI + Risco-Brasil|170|40940
29/03/2011|EMBI + Risco-Brasil|173|40940
28/03/2011|EMBI + Risco-Brasil|170|40940
25/03/2011|EMBI + Risco-Brasil|171|40940
24/03/2011|EMBI + Risco-Brasil|173|40940
23/03/2011|EMBI + Risco-Brasil|176|40940
22/03/2011|EMBI + Risco-Brasil|178|40940
21/03/2011|EMBI + Risco-Brasil|177|40940
18/03/2011|EMBI + Risco-Brasil|184|40940
17/03/2011|EMBI + Risco-Brasil|187|40940
16/03/2011|EMBI + Risco-Brasil|191|40940
15/03/2011|EMBI + Risco-Brasil|180|40940
14/03/2011|EMBI + Risco-Brasil|174|40940
11/03/2011|EMBI + Risco-Brasil|171|40940
10/03/2011|EMBI + Risco-Brasil|173|40940
09/03/2011|EMBI + Risco-Brasil|161|40940
08/03/2011|EMBI + Risco-Brasil|156|40940
07/03/2011|EMBI + Risco-Brasil|165|40940
04/03/2011|EMBI + Risco-Brasil|166|40940
03/03/2011|EMBI + Risco-Brasil|162|40940
02/03/2011|EMBI + Risco-Brasil|168|40940
01/03/2011|EMBI + Risco-Brasil|174|40940
28/02/2011|EMBI + Risco-Brasil|177|40940
25/02/2011|EMBI + Risco-Brasil|186|40940
24/02/2011|EMBI + Risco-Brasil|188|40940
23/02/2011|EMBI + Risco-Brasil|184|40940
22/02/2011|EMBI + Risco-Brasil|183|40940
21/02/2011|EMBI + Risco-Brasil|176|40940
18/02/2011|EMBI + Risco-Brasil|176|40940
17/02/2011|EMBI + Risco-Brasil|175|40940
16/02/2011|EMBI + Risco-Brasil|175|40940
15/02/2011|EMBI + Risco-Brasil|180|40940
14/02/2011|EMBI + Risco-Brasil|181|40940
11/02/2011|EMBI + Risco-Brasil|176|40940
10/02/2011|EMBI + Risco-Brasil|171|40940
09/02/2011|EMBI + Risco-Brasil|173|40940
08/02/2011|EMBI + Risco-Brasil|162|40940
07/02/2011|EMBI + Risco-Brasil|163|40940
04/02/2011|EMBI + Risco-Brasil|160|40940
03/02/2011|EMBI + Risco-Brasil|165|40940
02/02/2011|EMBI + Risco-Brasil|165|40940
01/02/2011|EMBI + Risco-Brasil|169|40940
31/01/2011|EMBI + Risco-Brasil|179|40940
28/01/2011|EMBI + Risco-Brasil|186|40940
27/01/2011|EMBI + Risco-Brasil|174|40940
26/01/2011|EMBI + Risco-Brasil|166|40940
25/01/2011|EMBI + Risco-Brasil|173|40940
24/01/2011|EMBI + Risco-Brasil|165|40940
21/01/2011|EMBI + Risco-Brasil|169|40940
20/01/2011|EMBI + Risco-Brasil|168|40940
19/01/2011|EMBI + Risco-Brasil|175|40940
18/01/2011|EMBI + Risco-Brasil|167|40940
17/01/2011|EMBI + Risco-Brasil|169|40940
14/01/2011|EMBI + Risco-Brasil|169|40940
13/01/2011|EMBI + Risco-Brasil|168|40940
12/01/2011|EMBI + Risco-Brasil|166|40940
11/01/2011|EMBI + Risco-Brasil|168|40940
10/01/2011|EMBI + Risco-Brasil|173|40940
07/01/2011|EMBI + Risco-Brasil|169|40940
06/01/2011|EMBI + Risco-Brasil|165|40940
05/01/2011|EMBI + Risco-Brasil|164|40940
04/01/2011|EMBI + Risco-Brasil|167|40940
03/01/2011|EMBI + Risco-Brasil|181|40940
31/12/2010|EMBI + Risco-Brasil|189|40940
30/12/2010|EMBI + Risco-Brasil|180|40940
29/12/2010|EMBI + Risco-Brasil|184|40940
28/12/2010|EMBI + Risco-Brasil|178|40940
27/12/2010|EMBI + Risco-Brasil|178|40940
24/12/2010|EMBI + Risco-Brasil|179|40940
23/12/2010|EMBI + Risco-Brasil|179|40940
22/12/2010|EMBI + Risco-Brasil|181|40940
21/12/2010|EMBI + Risco-Brasil|186|40940
20/12/2010|EMBI + Risco-Brasil|183|40940
17/12/2010|EMBI + Risco-Brasil|199|40940
16/12/2010|EMBI + Risco-Brasil|184|40940
15/12/2010|EMBI + Risco-Brasil|175|40940
14/12/2010|EMBI + Risco-Brasil|166|40940
13/12/2010|EMBI + Risco-Brasil|172|40940
10/12/2010|EMBI + Risco-Brasil|167|40940
09/12/2010|EMBI + Risco-Brasil|168|40940
08/12/2010|EMBI + Risco-Brasil|168|40940
07/12/2010|EMBI + Risco-Brasil|162|40940
06/12/2010|EMBI + Risco-Brasil|176|40940
03/12/2010|EMBI + Risco-Brasil|171|40940
02/12/2010|EMBI + Risco-Brasil|178|40940
01/12/2010|EMBI + Risco-Brasil|183|40940
30/11/2010|EMBI + Risco-Brasil|198|40940
29/11/2010|EMBI + Risco-Brasil|192|40940
26/11/2010|EMBI + Risco-Brasil|177|40940
25/11/2010|EMBI + Risco-Brasil|177|40940
24/11/2010|EMBI + Risco-Brasil|177|40940
23/11/2010|EMBI + Risco-Brasil|189|40940
22/11/2010|EMBI + Risco-Brasil|183|40940
19/11/2010|EMBI + Risco-Brasil|177|40940
18/11/2010|EMBI + Risco-Brasil|175|40940
17/11/2010|EMBI + Risco-Brasil|175|40940
16/11/2010|EMBI + Risco-Brasil|187|40940
15/11/2010|EMBI + Risco-Brasil|171|40940
12/11/2010|EMBI + Risco-Brasil|176|40940
11/11/2010|EMBI + Risco-Brasil|175|40940
10/11/2010|EMBI + Risco-Brasil|175|40940
09/11/2010|EMBI + Risco-Brasil|174|40940
08/11/2010|EMBI + Risco-Brasil|180|40940
05/11/2010|EMBI + Risco-Brasil|174|40940
04/11/2010|EMBI + Risco-Brasil|176|40940
03/11/2010|EMBI + Risco-Brasil|172|40940
02/11/2010|EMBI + Risco-Brasil|175|40940
01/11/2010|EMBI + Risco-Brasil|171|40940
29/10/2010|EMBI + Risco-Brasil|175|40940
28/10/2010|EMBI + Risco-Brasil|173|40940
27/10/2010|EMBI + Risco-Brasil|171|40940
26/10/2010|EMBI + Risco-Brasil|174|40940
25/10/2010|EMBI + Risco-Brasil|178|40940
22/10/2010|EMBI + Risco-Brasil|183|40940
21/10/2010|EMBI + Risco-Brasil|186|40940
20/10/2010|EMBI + Risco-Brasil|187|40940
